0,0,0
6.72e-07,-6.72e-07,0
2.688e-06,-2.688e-06,0
6.039e-06,-6.039e-06,-2.2519e-12
1.0707e-05,-1.0707e-05,-1.4799e-11
1.6674e-05,-1.6674e-05,-5.0833e-11
2.3922e-05,-2.3922e-05,-1.2844e-10
3.2434e-05,-3.2434e-05,-2.7036e-10
4.2192e-05,-4.2192e-05,-5.038e-10
5.318e-05,-5.318e-05,-8.6019e-10
6.5381e-05,-6.5381e-05,-1.375e-09
7.8778e-05,-7.8778e-05,-2.0874e-09
9.3356e-05,-9.3356e-05,-3.0405e-09
0.0001091,-0.0001091,-4.2806e-09
0.00012599,-0.00012599,-5.8573e-09
0.00014401,-0.00014401,-7.8234e-09
0.00016315,-0.00016315,-1.0235e-08
0.00018339,-0.00018339,-1.3149e-08
0.00020471,-0.00020471,-1.6629e-08
0.00022711,-0.00022711,-2.0737e-08
0.00025057,-0.00025057,-2.5538e-08
0.00027507,-0.00027507,-3.1103e-08
0.0003006,-0.0003006,-3.7499e-08
0.00032714,-0.00032714,-4.48e-08
0.00035468,-0.00035468,-5.308e-08
0.00038322,-0.00038322,-6.2414e-08
0.00041272,-0.00041272,-7.2879e-08
0.00044319,-0.00044319,-8.4553e-08
0.0004746,-0.0004746,-9.7518e-08
0.00050695,-0.00050695,-1.1185e-07
0.00054021,-0.00054021,-1.2764e-07
0.00057439,-0.00057439,-1.4497e-07
0.00060947,-0.00060947,-1.6392e-07
0.00064543,-0.00064543,-1.8457e-07
0.00068226,-0.00068226,-2.0702e-07
0.00071995,-0.00071995,-2.3135e-07
0.00075849,-0.00075849,-2.5764e-07
0.00079787,-0.00079787,-2.8599e-07
0.00083808,-0.00083808,-3.1649e-07
0.0008791,-0.0008791,-3.4922e-07
0.00092092,-0.00092092,-3.8427e-07
0.00096353,-0.00096353,-4.2173e-07
0.0010069,-0.0010069,-4.617e-07
0.0010511,-0.0010511,-5.0425e-07
0.001096,-0.001096,-5.4949e-07
0.0011417,-0.0011417,-5.9751e-07
0.0011881,-0.0011881,-6.4838e-07
0.0012353,-0.0012353,-7.0221e-07
0.0012831,-0.0012831,-7.5909e-07
0.0013317,-0.0013317,-8.191e-07
0.001381,-0.001381,-8.8233e-07
0.001431,-0.001431,-9.4887e-07
0.0014816,-0.0014816,-1.0188e-06
0.0015329,-0.0015329,-1.0923e-06
0.0015849,-0.0015849,-1.1693e-06
0.0016376,-0.0016376,-1.25e-06
0.0016909,-0.0016909,-1.3344e-06
0.0017448,-0.0017448,-1.4227e-06
0.0017993,-0.0017993,-1.515e-06
0.0018545,-0.0018545,-1.6112e-06
0.0019103,-0.0019103,-1.7116e-06
0.0019667,-0.0019667,-1.8161e-06
0.0020236,-0.0020236,-1.925e-06
0.0020812,-0.0020812,-2.0382e-06
0.0021393,-0.0021393,-2.1558e-06
0.002198,-0.002198,-2.278e-06
0.0022573,-0.0022573,-2.4048e-06
0.0023171,-0.0023171,-2.5363e-06
0.0023775,-0.0023775,-2.6726e-06
0.0024384,-0.0024384,-2.8137e-06
0.0024999,-0.0024998,-2.9598e-06
0.0025618,-0.0025618,-3.1109e-06
0.0026243,-0.0026243,-3.2671e-06
0.0026873,-0.0026873,-3.4285e-06
0.0027508,-0.0027508,-3.5951e-06
0.0028148,-0.0028148,-3.7671e-06
0.0028793,-0.0028793,-3.9445e-06
0.0029442,-0.0029442,-4.1273e-06
0.0030097,-0.0030097,-4.3158e-06
0.0030756,-0.0030756,-4.5098e-06
0.003142,-0.003142,-4.7096e-06
0.0032088,-0.0032088,-4.9152e-06
0.0032761,-0.0032761,-5.1266e-06
0.0033438,-0.0033438,-5.3439e-06
0.003412,-0.003412,-5.5672e-06
0.0034806,-0.0034806,-5.7966e-06
0.0035496,-0.0035496,-6.0321e-06
0.0036191,-0.003619,-6.2738e-06
0.0036889,-0.0036889,-6.5218e-06
0.0037592,-0.0037592,-6.7762e-06
0.0038299,-0.0038299,-7.0369e-06
0.003901,-0.0039009,-7.3041e-06
0.0039724,-0.0039724,-7.5778e-06
0.0040443,-0.0040442,-7.8581e-06
0.0041165,-0.0041165,-8.145e-06
0.0041891,-0.0041891,-8.4387e-06
0.0042621,-0.0042621,-8.7391e-06
0.0043355,-0.0043354,-9.0464e-06
0.0044092,-0.0044091,-9.3606e-06
0.0044832,-0.0044832,-9.6817e-06
0.0045577,-0.0045576,-1.001e-05
0.0046324,-0.0046324,-1.0345e-05
0.0047075,-0.0047075,-1.0687e-05
0.004783,-0.0047829,-1.1037e-05
0.0048588,-0.0048587,-1.1394e-05
0.0049349,-0.0049348,-1.1758e-05
0.0050113,-0.0050112,-1.2129e-05
0.0050881,-0.005088,-1.2508e-05
0.0051651,-0.0051651,-1.2894e-05
0.0052425,-0.0052424,-1.3288e-05
