599.2,599.2,600.05,600.05
599.2,599.2,600.04,600.04
599.2,599.2,600.03,600.03
599.2,599.2,600.02,600.02
599.2,599.2,600.01,600.01
599.2,599.2,600,600
599.21,599.21,599.99,599.99
599.21,599.21,599.98,599.98
599.21,599.21,599.97,599.97
599.21,599.21,599.96,599.96
599.21,599.21,599.95,599.95
599.21,599.21,599.94,599.94
599.21,599.21,599.93,599.93
599.21,599.21,599.92,599.92
599.21,599.21,599.91,599.91
599.22,599.22,599.9,599.9
599.22,599.22,599.89,599.89
599.22,599.22,599.88,599.88
599.22,599.22,599.87,599.87
599.22,599.22,599.86,599.86
599.22,599.22,599.85,599.85
599.22,599.22,599.84,599.84
599.22,599.22,599.83,599.83
599.22,599.22,599.82,599.82
599.22,599.22,599.81,599.81
599.22,599.22,599.8,599.8
599.22,599.22,599.79,599.79
599.22,599.22,599.78,599.78
599.22,599.22,599.77,599.77
599.22,599.22,599.76,599.76
599.22,599.22,599.75,599.75
599.21,599.21,599.74,599.74
599.21,599.21,599.74,599.74
599.21,599.21,599.73,599.73
599.21,599.21,599.72,599.72
599.21,599.21,599.71,599.71
599.21,599.21,599.7,599.7
599.21,599.21,599.69,599.69
599.21,599.21,599.68,599.68
599.21,599.21,599.67,599.67
599.2,599.2,599.66,599.66
599.2,599.2,599.65,599.65
599.2,599.2,599.64,599.64
599.2,599.2,599.64,599.64
599.2,599.2,599.63,599.63
599.2,599.2,599.62,599.62
599.2,599.2,599.61,599.61
599.19,599.19,599.6,599.6
599.19,599.19,599.59,599.59
599.19,599.19,599.58,599.58
599.19,599.19,599.57,599.57
599.19,599.19,599.56,599.56
599.18,599.18,599.56,599.56
599.18,599.18,599.55,599.55
599.18,599.18,599.54,599.54
599.18,599.18,599.53,599.53
599.17,599.17,599.52,599.52
599.17,599.17,599.51,599.51
599.17,599.17,599.5,599.5
599.17,599.17,599.5,599.5
599.16,599.16,599.49,599.49
599.16,599.16,599.48,599.48
599.16,599.16,599.47,599.47
599.16,599.16,599.46,599.46
599.15,599.15,599.45,599.45
599.15,599.15,599.44,599.44
599.15,599.15,599.43,599.43
599.14,599.14,599.43,599.43
599.14,599.14,599.42,599.42
599.14,599.14,599.41,599.41
599.13,599.13,599.4,599.4
599.13,599.13,599.39,599.39
599.13,599.13,599.38,599.38
599.12,599.12,599.37,599.37
599.12,599.12,599.37,599.37
599.12,599.12,599.36,599.36
599.11,599.11,599.35,599.35
599.11,599.11,599.34,599.34
599.11,599.11,599.33,599.33
599.1,599.1,599.32,599.32
599.1,599.1,599.32,599.32
599.09,599.09,599.31,599.31
599.09,599.09,599.3,599.3
599.09,599.09,599.29,599.29
599.08,599.08,599.28,599.28
599.08,599.08,599.27,599.27
599.07,599.07,599.26,599.26
599.07,599.07,599.26,599.26
599.07,599.07,599.25,599.25
599.06,599.06,599.24,599.24
599.06,599.06,599.23,599.23
599.05,599.05,599.22,599.22
599.05,599.05,599.21,599.21
599.05,599.05,599.21,599.21
599.04,599.04,599.2,599.2
599.04,599.04,599.19,599.19
599.03,599.03,599.18,599.18
599.03,599.03,599.17,599.17
599.02,599.02,599.16,599.16
599.02,599.02,599.15,599.15
599.01,599.01,599.15,599.15
599.01,599.01,599.14,599.14
599,599,599.13,599.13
599,599,599.12,599.12
598.99,598.99,599.11,599.11
598.99,598.99,599.1,599.1
598.98,598.98,599.1,599.1
598.98,598.98,599.09,599.09
598.97,598.97,599.08,599.08
598.97,598.97,599.07,599.07
598.96,598.96,599.06,599.06
598.96,598.96,599.05,599.05
598.95,598.95,599.04,599.04
598.95,598.95,599.04,599.04
598.94,598.94,599.03,599.03
598.94,598.94,599.02,599.02
598.93,598.93,599.01,599.01
598.93,598.93,599,599
598.92,598.92,598.99,598.99
598.92,598.92,598.98,598.98
598.91,598.91,598.98,598.98
598.9,598.9,598.97,598.97
598.9,598.9,598.96,598.96
598.89,598.89,598.95,598.95
598.89,598.89,598.94,598.94
598.88,598.88,598.93,598.93
598.88,598.88,598.92,598.92
598.87,598.87,598.92,598.92
598.86,598.86,598.91,598.91
598.86,598.86,598.9,598.9
598.85,598.85,598.89,598.89
598.85,598.85,598.88,598.88
598.84,598.84,598.87,598.87
598.83,598.83,598.86,598.86
598.83,598.83,598.86,598.86
598.82,598.82,598.85,598.85
598.82,598.82,598.84,598.84
598.81,598.81,598.83,598.83
598.8,598.8,598.82,598.82
598.8,598.8,598.81,598.81
598.79,598.79,598.8,598.8
598.78,598.78,598.79,598.79
598.78,598.78,598.79,598.79
598.77,598.77,598.78,598.78
598.77,598.77,598.77,598.77
598.76,598.76,598.76,598.76
598.75,598.75,598.75,598.75
598.75,598.75,598.74,598.74
598.74,598.74,598.73,598.73
598.73,598.73,598.72,598.72
598.73,598.73,598.72,598.72
598.72,598.72,598.71,598.71
598.71,598.71,598.7,598.7
598.71,598.71,598.69,598.69
598.7,598.7,598.68,598.68
598.69,598.69,598.67,598.67
598.69,598.69,598.66,598.66
598.68,598.68,598.65,598.65
598.67,598.67,598.64,598.64
598.67,598.67,598.64,598.64
598.66,598.66,598.63,598.63
598.65,598.65,598.62,598.62
598.64,598.64,598.61,598.61
598.64,598.64,598.6,598.6
598.63,598.63,598.59,598.59
598.62,598.62,598.58,598.58
598.62,598.62,598.57,598.57
598.61,598.61,598.56,598.56
598.6,598.6,598.55,598.55
598.59,598.59,598.54,598.54
598.59,598.59,598.54,598.54
598.58,598.58,598.53,598.53
598.57,598.57,598.52,598.52
598.56,598.56,598.51,598.51
598.56,598.56,598.5,598.5
598.55,598.55,598.49,598.49
598.54,598.54,598.48,598.48
598.54,598.54,598.47,598.47
598.53,598.53,598.46,598.46
598.52,598.52,598.45,598.45
598.51,598.51,598.44,598.44
598.5,598.5,598.43,598.43
598.5,598.5,598.43,598.43
598.49,598.49,598.42,598.42
598.48,598.48,598.41,598.41
598.47,598.47,598.4,598.4
598.47,598.47,598.39,598.39
598.46,598.46,598.38,598.38
598.45,598.45,598.37,598.37
598.44,598.44,598.36,598.36
598.44,598.44,598.35,598.35
598.43,598.43,598.34,598.34
598.42,598.42,598.33,598.33
598.41,598.41,598.32,598.32
598.4,598.4,598.31,598.31
598.4,598.4,598.3,598.3
598.39,598.39,598.29,598.29
598.38,598.38,598.28,598.28
598.37,598.37,598.27,598.27
598.36,598.36,598.26,598.26
598.36,598.36,598.26,598.26
598.35,598.35,598.25,598.25
598.34,598.34,598.24,598.24
598.33,598.33,598.23,598.23
598.32,598.32,598.22,598.22
598.31,598.31,598.21,598.21
598.31,598.31,598.2,598.2
598.3,598.3,598.19,598.19
598.29,598.29,598.18,598.18
598.28,598.28,598.17,598.17
598.27,598.27,598.16,598.16
598.26,598.26,598.15,598.15
598.26,598.26,598.14,598.14
598.25,598.25,598.13,598.13
598.24,598.24,598.12,598.12
598.23,598.23,598.11,598.11
598.22,598.22,598.1,598.1
598.21,598.21,598.09,598.09
598.2,598.2,598.08,598.08
598.2,598.2,598.07,598.07
598.19,598.19,598.06,598.06
598.18,598.18,598.05,598.05
598.17,598.17,598.04,598.04
598.16,598.16,598.03,598.03
598.15,598.15,598.02,598.02
598.14,598.14,598.01,598.01
598.13,598.13,598,598
598.13,598.13,597.99,597.99
598.12,598.12,597.98,597.98
598.11,598.11,597.97,597.97
598.1,598.1,597.96,597.96
598.09,598.09,597.95,597.95
598.08,598.08,597.94,597.94
598.07,598.07,597.93,597.93
598.06,598.06,597.92,597.92
598.05,598.05,597.91,597.91
598.04,598.04,597.9,597.9
598.04,598.04,597.89,597.89
598.03,598.03,597.88,597.88
598.02,598.02,597.87,597.87
598.01,598.01,597.86,597.86
598,598,597.85,597.85
597.99,597.99,597.84,597.84
597.98,597.98,597.83,597.83
597.97,597.97,597.82,597.82
597.96,597.96,597.81,597.81
597.95,597.95,597.79,597.79
597.94,597.94,597.78,597.78
597.93,597.93,597.77,597.77
597.92,597.92,597.76,597.76
597.91,597.91,597.75,597.75
597.91,597.91,597.74,597.74
597.9,597.9,597.73,597.73
597.89,597.89,597.72,597.72
597.88,597.88,597.71,597.71
597.87,597.87,597.7,597.7
597.86,597.86,597.69,597.69
597.85,597.85,597.68,597.68
597.84,597.84,597.67,597.67
597.83,597.83,597.66,597.66
597.82,597.82,597.65,597.65
597.81,597.81,597.64,597.64
597.8,597.8,597.63,597.63
597.79,597.79,597.61,597.61
597.78,597.78,597.6,597.6
597.77,597.77,597.59,597.59
597.76,597.76,597.58,597.58
597.75,597.75,597.57,597.57
597.74,597.74,597.56,597.56
597.73,597.73,597.55,597.55
597.72,597.72,597.54,597.54
597.71,597.71,597.53,597.53
597.7,597.7,597.52,597.52
597.69,597.69,597.51,597.51
597.68,597.68,597.5,597.5
597.67,597.67,597.48,597.48
597.66,597.66,597.47,597.47
597.65,597.65,597.46,597.46
597.64,597.64,597.45,597.45
597.63,597.63,597.44,597.44
597.62,597.62,597.43,597.43
597.61,597.61,597.42,597.42
597.6,597.6,597.41,597.41
597.59,597.59,597.4,597.4
597.58,597.58,597.38,597.38
597.57,597.57,597.37,597.37
597.56,597.56,597.36,597.36
597.55,597.55,597.35,597.35
597.54,597.54,597.34,597.34
597.53,597.53,597.33,597.33
597.52,597.52,597.32,597.32
597.51,597.51,597.31,597.31
597.5,597.5,597.29,597.29
597.49,597.49,597.28,597.28
597.48,597.48,597.27,597.27
597.47,597.47,597.26,597.26
597.46,597.46,597.25,597.25
597.45,597.45,597.24,597.24
597.43,597.43,597.23,597.23
597.42,597.42,597.21,597.21
597.41,597.41,597.2,597.2
597.4,597.4,597.19,597.19
597.39,597.39,597.18,597.18
597.38,597.38,597.17,597.17
597.37,597.37,597.16,597.16
597.36,597.36,597.15,597.15
597.35,597.35,597.13,597.13
597.34,597.34,597.12,597.12
597.33,597.33,597.11,597.11
597.32,597.32,597.1,597.1
597.31,597.31,597.09,597.09
597.3,597.3,597.08,597.08
597.28,597.28,597.06,597.06
597.27,597.27,597.05,597.05
597.26,597.26,597.04,597.04
597.25,597.25,597.03,597.03
597.24,597.24,597.02,597.02
597.23,597.23,597.01,597.01
597.22,597.22,596.99,596.99
597.21,597.21,596.98,596.98
597.2,597.2,596.97,596.97
597.19,597.19,596.96,596.96
597.17,597.17,596.95,596.95
597.16,597.16,596.93,596.93
597.15,597.15,596.92,596.92
597.14,597.14,596.91,596.91
597.13,597.13,596.9,596.9
597.12,597.12,596.89,596.89
597.11,597.11,596.87,596.87
597.1,597.1,596.86,596.86
597.08,597.08,596.85,596.85
597.07,597.07,596.84,596.84
597.06,597.06,596.83,596.83
597.05,597.05,596.81,596.81
597.04,597.04,596.8,596.8
597.03,597.03,596.79,596.79
597.02,597.02,596.78,596.78
597.01,597.01,596.77,596.77
596.99,596.99,596.75,596.75
596.98,596.98,596.74,596.74
596.97,596.97,596.73,596.73
596.96,596.96,596.72,596.72
596.95,596.95,596.7,596.7
596.94,596.94,596.69,596.69
596.92,596.92,596.68,596.68
596.91,596.91,596.67,596.67
596.9,596.9,596.65,596.65
596.89,596.89,596.64,596.64
596.88,596.88,596.63,596.63
596.87,596.87,596.62,596.62
596.86,596.86,596.6,596.6
596.84,596.84,596.59,596.59
596.83,596.83,596.58,596.58
596.82,596.82,596.57,596.57
596.81,596.81,596.55,596.55
596.8,596.8,596.54,596.54
596.78,596.78,596.53,596.53
596.77,596.77,596.52,596.52
596.76,596.76,596.5,596.5
596.75,596.75,596.49,596.49
596.74,596.74,596.48,596.48
596.73,596.73,596.47,596.47
596.71,596.71,596.45,596.45
596.7,596.7,596.44,596.44
596.69,596.69,596.43,596.43
596.68,596.68,596.42,596.42
596.67,596.67,596.4,596.4
596.65,596.65,596.39,596.39
596.64,596.64,596.38,596.38
596.63,596.63,596.36,596.36
596.62,596.62,596.35,596.35
596.6,596.6,596.34,596.34
596.59,596.59,596.33,596.33
596.58,596.58,596.31,596.31
596.57,596.57,596.3,596.3
596.56,596.56,596.29,596.29
596.54,596.54,596.27,596.27
596.53,596.53,596.26,596.26
596.52,596.52,596.25,596.25
596.51,596.51,596.23,596.23
596.49,596.49,596.22,596.22
596.48,596.48,596.21,596.21
596.47,596.47,596.2,596.2
596.46,596.46,596.18,596.18
596.45,596.45,596.17,596.17
596.43,596.43,596.16,596.16
596.42,596.42,596.14,596.14
596.41,596.41,596.13,596.13
596.4,596.4,596.12,596.12
596.38,596.38,596.1,596.1
596.37,596.37,596.09,596.09
596.36,596.36,596.08,596.08
596.35,596.35,596.06,596.06
596.33,596.33,596.05,596.05
596.32,596.32,596.04,596.04
596.31,596.31,596.02,596.02
596.29,596.29,596.01,596.01
596.28,596.28,596,596
596.27,596.27,595.98,595.98
596.26,596.26,595.97,595.97
596.24,596.24,595.96,595.96
596.23,596.23,595.94,595.94
596.22,596.22,595.93,595.93
596.21,596.21,595.92,595.92
596.19,596.19,595.9,595.9
596.18,596.18,595.89,595.89
596.17,596.17,595.87,595.87
596.15,596.15,595.86,595.86
596.14,596.14,595.85,595.85
596.13,596.13,595.83,595.83
596.12,596.12,595.82,595.82
596.1,596.1,595.81,595.81
596.09,596.09,595.79,595.79
596.08,596.08,595.78,595.78
596.06,596.06,595.77,595.77
596.05,596.05,595.75,595.75
596.04,596.04,595.74,595.74
596.02,596.02,595.72,595.72
596.01,596.01,595.71,595.71
596,596,595.7,595.7
595.98,595.98,595.68,595.68
595.97,595.97,595.67,595.67
595.96,595.96,595.66,595.66
595.95,595.95,595.64,595.64
595.93,595.93,595.63,595.63
595.92,595.92,595.61,595.61
595.91,595.91,595.6,595.6
595.89,595.89,595.59,595.59
595.88,595.88,595.57,595.57
595.87,595.87,595.56,595.56
595.85,595.85,595.54,595.54
595.84,595.84,595.53,595.53
595.83,595.83,595.52,595.52
595.81,595.81,595.5,595.5
595.8,595.8,595.49,595.49
595.79,595.79,595.47,595.47
595.77,595.77,595.46,595.46
595.76,595.76,595.44,595.44
595.74,595.74,595.43,595.43
595.73,595.73,595.42,595.42
595.72,595.72,595.4,595.4
595.7,595.7,595.39,595.39
595.69,595.69,595.37,595.37
595.68,595.68,595.36,595.36
595.66,595.66,595.35,595.35
595.65,595.65,595.33,595.33
595.64,595.64,595.32,595.32
595.62,595.62,595.3,595.3
595.61,595.61,595.29,595.29
595.6,595.6,595.27,595.27
595.58,595.58,595.26,595.26
595.57,595.57,595.24,595.24
595.55,595.55,595.23,595.23
595.54,595.54,595.22,595.22
595.53,595.53,595.2,595.2
595.51,595.51,595.19,595.19
595.5,595.5,595.17,595.17
595.48,595.48,595.16,595.16
595.47,595.47,595.14,595.14
595.46,595.46,595.13,595.13
595.44,595.44,595.11,595.11
595.43,595.43,595.1,595.1
595.42,595.42,595.08,595.08
595.4,595.4,595.07,595.07
595.39,595.39,595.06,595.06
595.37,595.37,595.04,595.04
595.36,595.36,595.03,595.03
595.35,595.35,595.01,595.01
595.33,595.33,595,595
595.32,595.32,594.98,594.98
595.3,595.3,594.97,594.97
595.29,595.29,594.95,594.95
595.27,595.27,594.94,594.94
595.26,595.26,594.92,594.92
595.25,595.25,594.91,594.91
595.23,595.23,594.89,594.89
595.22,595.22,594.88,594.88
595.2,595.2,594.86,594.86
595.19,595.19,594.85,594.85
595.18,595.18,594.83,594.83
595.16,595.16,594.82,594.82
595.15,595.15,594.8,594.8
595.13,595.13,594.79,594.79
595.12,595.12,594.77,594.77
595.1,595.1,594.76,594.76
595.09,595.09,594.74,594.74
595.07,595.07,594.73,594.73
595.06,595.06,594.71,594.71
595.05,595.05,594.7,594.7
595.03,595.03,594.68,594.68
595.02,595.02,594.67,594.67
595,595,594.65,594.65
594.99,594.99,594.64,594.64
594.97,594.97,594.62,594.62
594.96,594.96,594.61,594.61
594.94,594.94,594.59,594.59
594.93,594.93,594.58,594.58
594.91,594.91,594.56,594.56
594.9,594.9,594.55,594.55
594.89,594.89,594.53,594.53
594.87,594.87,594.51,594.51
594.86,594.86,594.5,594.5
594.84,594.84,594.48,594.48
594.83,594.83,594.47,594.47
594.81,594.81,594.45,594.45
594.8,594.8,594.44,594.44
594.78,594.78,594.42,594.42
594.77,594.77,594.41,594.41
594.75,594.75,594.39,594.39
594.74,594.74,594.38,594.38
594.72,594.72,594.36,594.36
594.71,594.71,594.34,594.34
594.69,594.69,594.33,594.33
594.68,594.68,594.31,594.31
594.66,594.66,594.3,594.3
594.65,594.65,594.28,594.28
594.63,594.63,594.27,594.27
594.62,594.62,594.25,594.25
594.6,594.6,594.24,594.24
594.59,594.59,594.22,594.22
594.57,594.57,594.2,594.2
594.56,594.56,594.19,594.19
594.54,594.54,594.17,594.17
594.53,594.53,594.16,594.16
594.51,594.51,594.14,594.14
594.5,594.5,594.13,594.13
594.48,594.48,594.11,594.11
594.47,594.47,594.09,594.09
594.45,594.45,594.08,594.08
594.44,594.44,594.06,594.06
594.42,594.42,594.05,594.05
594.41,594.41,594.03,594.03
594.39,594.39,594.01,594.01
594.38,594.38,594,594
594.36,594.36,593.98,593.98
594.35,594.35,593.97,593.97
594.33,594.33,593.95,593.95
594.32,594.32,593.93,593.93
594.3,594.3,593.92,593.92
594.28,594.28,593.9,593.9
594.27,594.27,593.89,593.89
594.25,594.25,593.87,593.87
594.24,594.24,593.85,593.85
594.22,594.22,593.84,593.84
594.21,594.21,593.82,593.82
594.19,594.19,593.81,593.81
594.18,594.18,593.79,593.79
594.16,594.16,593.77,593.77
594.15,594.15,593.76,593.76
594.13,594.13,593.74,593.74
594.11,594.11,593.73,593.73
594.1,594.1,593.71,593.71
594.08,594.08,593.69,593.69
594.07,594.07,593.68,593.68
594.05,594.05,593.66,593.66
594.04,594.04,593.64,593.64
594.02,594.02,593.63,593.63
594,594,593.61,593.61
593.99,593.99,593.59,593.59
593.97,593.97,593.58,593.58
593.96,593.96,593.56,593.56
593.94,593.94,593.55,593.55
593.93,593.93,593.53,593.53
593.91,593.91,593.51,593.51
593.89,593.89,593.5,593.5
593.88,593.88,593.48,593.48
593.86,593.86,593.46,593.46
593.85,593.85,593.45,593.45
593.83,593.83,593.43,593.43
593.81,593.81,593.41,593.41
593.8,593.8,593.4,593.4
593.78,593.78,593.38,593.38
593.77,593.77,593.36,593.36
593.75,593.75,593.35,593.35
593.73,593.73,593.33,593.33
593.72,593.72,593.31,593.31
593.7,593.7,593.3,593.3
593.69,593.69,593.28,593.28
593.67,593.67,593.26,593.26
593.65,593.65,593.25,593.25
593.64,593.64,593.23,593.23
593.62,593.62,593.21,593.21
593.61,593.61,593.2,593.2
593.59,593.59,593.18,593.18
593.57,593.57,593.16,593.16
593.56,593.56,593.15,593.15
593.54,593.54,593.13,593.13
593.53,593.53,593.11,593.11
593.51,593.51,593.1,593.1
593.49,593.49,593.08,593.08
593.48,593.48,593.06,593.06
593.46,593.46,593.05,593.05
593.44,593.44,593.03,593.03
593.43,593.43,593.01,593.01
593.41,593.41,592.99,592.99
593.39,593.39,592.98,592.98
593.38,593.38,592.96,592.96
593.36,593.36,592.94,592.94
593.35,593.35,592.93,592.93
593.33,593.33,592.91,592.91
593.31,593.31,592.89,592.89
593.3,593.3,592.88,592.88
593.28,593.28,592.86,592.86
593.26,593.26,592.84,592.84
593.25,593.25,592.82,592.82
593.23,593.23,592.81,592.81
593.21,593.21,592.79,592.79
593.2,593.2,592.77,592.77
593.18,593.18,592.76,592.76
593.16,593.16,592.74,592.74
593.15,593.15,592.72,592.72
593.13,593.13,592.7,592.7
593.11,593.11,592.69,592.69
593.1,593.1,592.67,592.67
593.08,593.08,592.65,592.65
593.06,593.06,592.63,592.63
593.05,593.05,592.62,592.62
593.03,593.03,592.6,592.6
593.01,593.01,592.58,592.58
593,593,592.57,592.57
592.98,592.98,592.55,592.55
592.96,592.96,592.53,592.53
592.95,592.95,592.51,592.51
592.93,592.93,592.5,592.5
592.91,592.91,592.48,592.48
592.9,592.9,592.46,592.46
592.88,592.88,592.44,592.44
592.86,592.86,592.43,592.43
592.85,592.85,592.41,592.41
592.83,592.83,592.39,592.39
592.81,592.81,592.37,592.37
592.8,592.8,592.36,592.36
592.78,592.78,592.34,592.34
592.76,592.76,592.32,592.32
592.74,592.74,592.3,592.3
592.73,592.73,592.29,592.29
592.71,592.71,592.27,592.27
592.69,592.69,592.25,592.25
592.68,592.68,592.23,592.23
592.66,592.66,592.21,592.21
592.64,592.64,592.2,592.2
592.62,592.62,592.18,592.18
592.61,592.61,592.16,592.16
592.59,592.59,592.14,592.14
592.57,592.57,592.13,592.13
592.56,592.56,592.11,592.11
592.54,592.54,592.09,592.09
592.52,592.52,592.07,592.07
592.5,592.5,592.05,592.05
592.49,592.49,592.04,592.04
592.47,592.47,592.02,592.02
592.45,592.45,592,592
592.44,592.44,591.98,591.98
592.42,592.42,591.97,591.97
592.4,592.4,591.95,591.95
592.38,592.38,591.93,591.93
592.37,592.37,591.91,591.91
592.35,592.35,591.89,591.89
592.33,592.33,591.88,591.88
592.31,592.31,591.86,591.86
592.3,592.3,591.84,591.84
592.28,592.28,591.82,591.82
592.26,592.26,591.8,591.8
592.24,592.24,591.79,591.79
592.23,592.23,591.77,591.77
592.21,592.21,591.75,591.75
592.19,592.19,591.73,591.73
592.17,592.17,591.71,591.71
592.16,592.16,591.69,591.69
592.14,592.14,591.68,591.68
592.12,592.12,591.66,591.66
592.1,592.1,591.64,591.64
592.09,592.09,591.62,591.62
592.07,592.07,591.6,591.6
592.05,592.05,591.59,591.59
592.03,592.03,591.57,591.57
592.02,592.02,591.55,591.55
592,592,591.53,591.53
591.98,591.98,591.51,591.51
591.96,591.96,591.49,591.49
591.95,591.95,591.48,591.48
591.93,591.93,591.46,591.46
591.91,591.91,591.44,591.44
591.89,591.89,591.42,591.42
591.87,591.87,591.4,591.4
591.86,591.86,591.38,591.38
591.84,591.84,591.37,591.37
591.82,591.82,591.35,591.35
591.8,591.8,591.33,591.33
591.79,591.79,591.31,591.31
591.77,591.77,591.29,591.29
591.75,591.75,591.27,591.27
591.73,591.73,591.25,591.25
591.71,591.71,591.24,591.24
591.7,591.7,591.22,591.22
591.68,591.68,591.2,591.2
591.66,591.66,591.18,591.18
591.64,591.64,591.16,591.16
591.62,591.62,591.14,591.14
591.61,591.61,591.13,591.13
591.59,591.59,591.11,591.11
591.57,591.57,591.09,591.09
591.55,591.55,591.07,591.07
