4.4207e-16,-5.2577e-16,-0.12026,2.9495e-15,-3.5011e-15,-0.42822
4.7222e-16,-5.6155e-16,-0.12458,3.0996e-15,-3.6788e-15,-0.43703
5.0388e-16,-5.9913e-16,-0.129,3.2548e-15,-3.8624e-15,-0.44589
5.3712e-16,-6.3858e-16,-0.1335,3.4152e-15,-4.052e-15,-0.45481
5.7199e-16,-6.7994e-16,-0.1381,3.5807e-15,-4.2478e-15,-0.46378
6.0854e-16,-7.233e-16,-0.14278,3.7517e-15,-4.4499e-15,-0.47281
6.4681e-16,-7.6869e-16,-0.14755,3.928e-15,-4.6583e-15,-0.48189
6.8688e-16,-8.162e-16,-0.15242,4.1098e-15,-4.8732e-15,-0.49103
7.2878e-16,-8.6589e-16,-0.15737,4.2972e-15,-5.0946e-15,-0.50022
7.7259e-16,-9.1782e-16,-0.16242,4.4903e-15,-5.3227e-15,-0.50946
8.1834e-16,-9.7206e-16,-0.16756,4.6891e-15,-5.5576e-15,-0.51875
8.6612e-16,-1.0287e-15,-0.1728,4.8938e-15,-5.7993e-15,-0.52809
9.1596e-16,-1.0877e-15,-0.17812,5.1045e-15,-6.048e-15,-0.53749
9.6793e-16,-1.1493e-15,-0.18355,5.3211e-15,-6.3037e-15,-0.54694
1.0221e-15,-1.2135e-15,-0.18906,5.5439e-15,-6.5666e-15,-0.55644
1.0785e-15,-1.2803e-15,-0.19468,5.7729e-15,-6.8368e-15,-0.56599
1.1373e-15,-1.3499e-15,-0.20038,6.0081e-15,-7.1144e-15,-0.57559
1.1984e-15,-1.4222e-15,-0.20619,6.2498e-15,-7.3994e-15,-0.58524
1.2619e-15,-1.4975e-15,-0.21209,6.4979e-15,-7.692e-15,-0.59495
1.328e-15,-1.5757e-15,-0.21809,6.7526e-15,-7.9923e-15,-0.6047
1.3967e-15,-1.6569e-15,-0.22418,7.0139e-15,-8.3003e-15,-0.6145
1.4679e-15,-1.7413e-15,-0.23038,7.282e-15,-8.6163e-15,-0.62435
1.5419e-15,-1.8289e-15,-0.23667,7.5569e-15,-8.9402e-15,-0.63425
1.6187e-15,-1.9197e-15,-0.24306,7.8387e-15,-9.2722e-15,-0.64419
1.6983e-15,-2.0139e-15,-0.24955,8.1275e-15,-9.6123e-15,-0.65419
1.7809e-15,-2.1115e-15,-0.25615,8.4234e-15,-9.9608e-15,-0.66423
1.8664e-15,-2.2126e-15,-0.26284,8.7265e-15,-1.0318e-14,-0.67432
1.955e-15,-2.3173e-15,-0.26963,9.0368e-15,-1.0683e-14,-0.68446
2.0467e-15,-2.4258e-15,-0.27653,9.3545e-15,-1.1057e-14,-0.69464
2.1416e-15,-2.538e-15,-0.28353,9.6797e-15,-1.144e-14,-0.70487
2.2399e-15,-2.654e-15,-0.29063,1.0012e-14,-1.1831e-14,-0.71514
2.3414e-15,-2.774e-15,-0.29783,1.0353e-14,-1.2231e-14,-0.72546
2.4464e-15,-2.8981e-15,-0.30514,1.0701e-14,-1.2641e-14,-0.73583
2.555e-15,-3.0263e-15,-0.31255,1.1057e-14,-1.3059e-14,-0.74624
2.6671e-15,-3.1587e-15,-0.32006,1.142e-14,-1.3487e-14,-0.7567
2.7829e-15,-3.2954e-15,-0.32768,1.1792e-14,-1.3924e-14,-0.7672
2.9024e-15,-3.4366e-15,-0.3354,1.2172e-14,-1.437e-14,-0.77774
3.0258e-15,-3.5822e-15,-0.34323,1.256e-14,-1.4826e-14,-0.78833
3.153e-15,-3.7324e-15,-0.35117,1.2956e-14,-1.5292e-14,-0.79896
3.2843e-15,-3.8874e-15,-0.35921,1.3361e-14,-1.5767e-14,-0.80963
