0.010079,0.010079,-0.099552
0.010204,0.010204,-0.10002
0.01033,0.01033,-0.1005
0.010457,0.010457,-0.10097
0.010585,0.010585,-0.10144
0.010713,0.010713,-0.10191
0.010843,0.010843,-0.10238
0.010973,0.010973,-0.10285
0.011105,0.011105,-0.10332
0.011237,0.011237,-0.10379
0.01137,0.01137,-0.10426
0.011504,0.011504,-0.10473
0.011638,0.011638,-0.10521
0.011774,0.011774,-0.10568
0.01191,0.01191,-0.10615
0.012048,0.012048,-0.10662
0.012186,0.012186,-0.10709
0.012325,0.012325,-0.10756
0.012465,0.012465,-0.10803
0.012606,0.012606,-0.10849
0.012748,0.012748,-0.10896
0.01289,0.01289,-0.10943
0.013034,0.013034,-0.1099
0.013178,0.013178,-0.11037
0.013323,0.013323,-0.11084
0.01347,0.01347,-0.11131
0.013617,0.013617,-0.11178
0.013765,0.013765,-0.11225
0.013913,0.013913,-0.11271
0.014063,0.014063,-0.11318
0.014214,0.014214,-0.11365
0.014365,0.014365,-0.11412
0.014517,0.014517,-0.11459
0.014671,0.014671,-0.11505
0.014825,0.014825,-0.11552
0.01498,0.01498,-0.11599
0.015136,0.015135,-0.11646
0.015292,0.015292,-0.11692
0.01545,0.01545,-0.11739
0.015608,0.015608,-0.11786
0.015768,0.015768,-0.11832
0.015928,0.015928,-0.11879
0.016089,0.016089,-0.11926
0.016251,0.016251,-0.11972
0.016414,0.016414,-0.12019
0.016578,0.016578,-0.12066
0.016743,0.016743,-0.12112
0.016909,0.016909,-0.12159
0.017075,0.017075,-0.12205
0.017243,0.017243,-0.12252
0.017411,0.017411,-0.12298
0.01758,0.01758,-0.12345
0.01775,0.01775,-0.12391
0.017921,0.017921,-0.12438
0.018093,0.018093,-0.12484
0.018266,0.018266,-0.12531
0.01844,0.01844,-0.12577
0.018614,0.018614,-0.12624
0.01879,0.01879,-0.1267
0.018966,0.018966,-0.12717
0.019144,0.019144,-0.12763
0.019322,0.019322,-0.12809
0.019501,0.019501,-0.12856
0.019681,0.019681,-0.12902
0.019862,0.019862,-0.12948
0.020043,0.020043,-0.12995
0.020226,0.020226,-0.13041
0.02041,0.02041,-0.13087
0.020594,0.020594,-0.13134
0.020779,0.020779,-0.1318
0.020966,0.020966,-0.13226
0.021153,0.021153,-0.13272
0.021341,0.021341,-0.13318
0.02153,0.02153,-0.13365
0.02172,0.02172,-0.13411
0.02191,0.02191,-0.13457
0.022102,0.022102,-0.13503
0.022295,0.022295,-0.13549
0.022488,0.022488,-0.13595
0.022682,0.022682,-0.13642
0.022878,0.022878,-0.13688
0.023074,0.023074,-0.13734
0.023271,0.023271,-0.1378
0.023469,0.023469,-0.13826
0.023668,0.023668,-0.13872
0.023867,0.023867,-0.13918
0.024068,0.024068,-0.13964
0.02427,0.02427,-0.1401
0.024472,0.024472,-0.14056
0.024676,0.024675,-0.14102
